image_path,sam3d_head_body_yaw,sam3d_head_pitch,sam3d_status,sam3d_person_count,person_image_path,person_detected,person_count,caption,mivolo_age,mivolo_gender,race,caption_rf,long_caption
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0040_-4714042851515485649.jpg,37.0945930480957,-0.1339035034179687,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0040_-4714042851515485649.jpg,True,1,A woman turned her head to her left and looking straight,30.109375,female,white,"A white woman in her thirties, turned her head to her left and looking straight","A young adult female with blonde hair is depicted with her head oriented in a relatively level position, and her head is turned to her left, presenting a direct alignment of the facial features toward the implied direction of that turn. The subject's shoulders are positioned in a way that creates a defined structure, with the arms crossed anteriorly across the chest, which results in a slight compression across the upper torso and a clear delineation between the chin and the clavicle region. She is wearing a textured, charcoal gray cardigan over a white top, and the crossed arms contribute to a defined silhouette across the chest and upper torso. The background consists of a solid, deep teal or dark green color, providing a uniform backdrop for the subject."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0058_7640765529044277892.jpg,-26.825359344482425,1.3793830871582031,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0058_7640765529044277892.jpg,True,1,A woman turned her head to her right and looking straight,25.625,female,white,"A white woman in her twenties, turned her head to her right and looking straight","A white female subject, appearing to be in her mid-twenties, is presented from the back with her head turned to her right, with the chin held level, and the neck aligned vertically. The thoracic area exhibits a relatively straight posture, and the shoulders appear naturally positioned without pronounced elevation or retraction, creating a natural space between the neck and the upper chest area. She is wearing a light blue, long-sleeved sweater with a ribbed texture visible along the lower hem, which drapes smoothly over the back and shoulders. The background is entirely white, providing no discernible spatial context."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0061_5862044966870769634.jpg,49.02621841430664,-3.2848892211914062,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0061_5862044966870769634.jpg,True,1,A woman turned her head to her left over the shoulder and looking straight,23.90625,female,white,"A white woman in her twenties, turned her head to her left over the shoulder and looking straight","A young adult female with fair skin and vibrant red hair is presented with the head oriented in a slight tilt downwards, with the chin positioned slightly tucked, and the head turned to the subject's anatomical left, resulting in a visible aspect of the face directed towards the left side of the frame. The shoulders appear relatively level, exhibiting a moderate retraction, creating a defined space between the jawline and the clavicle. The subject is wearing a garment with a soft pink hue that drapes over the shoulders, suggesting a relatively relaxed upper body posture. The background consists of a softly blurred, light blue and pale yellow outdoor setting."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0064_-3855966847103367291.jpg,31.69793701171875,-3.825084686279297,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0064_-3855966847103367291.jpg,True,1,A boy turned his head to his left and looking straight,10.0,male,white,"A white young boy, turned his head to his left and looking straight","A white male, appearing to be around ten years old, is positioned reclining on a dark blue cushioned chair situated on a light-colored woven rug, with a dark wooden cabinet visible in the background. The subject's head is oriented with a pronounced pitch downwards, causing the chin to be tucked slightly, and the head turns to his right, with the gaze directed toward the right side of the frame. The shoulders appear relaxed and relatively level, with no significant elevation or retraction noted, creating a natural space between the jawline and the upper chest area. He is wearing a bright red short-sleeved t-shirt that drapes normally over the shoulders, and his arms are resting in a relaxed manner near his lap, one hand holding a dark remote control."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0065_4927096821698358027.jpg,-57.51748275756836,-13.707679748535156,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0065_4927096821698358027.jpg,True,1,A woman turned her head to her right over the shoulder and looking straight,29.25,female,white,"A white woman in her twenties, turned her head to her right over the shoulder and looking straight","A white female, appearing to be in her late twenties, is depicted with her head turned to her right, looking over her shoulder, exhibiting a slight upward pitch of the chin. Her shoulders appear relaxed, with the chest area hanging loosely over the top of the light mint-colored t-shirt, creating a natural drape across the upper torso. The subject's right arm is bent at the elbow with the hand resting on the side of her waist, which subtly influences the positioning of her torso and creates a slight outward curve in the chest area. She is wearing a light, oversized, short-sleeved t-shirt with a rounded neckline that sits comfortably against her neck and shoulders. The background consists of blurred, vertically oriented abstract artwork in muted tones of pink, beige, and blue."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0068_7213490509600674059.jpg,46.19482421875,-13.548370361328123,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0068_7213490509600674059.jpg,True,1,A man turned his head to his left over the shoulder and looking straight,34.6875,male,black,"A black man in his thirties, turned his head to his left over the shoulder and looking straight","A male subject appearing to be in his thirties is captured with his head turned to his left, looking over his shoulder with a noticeable vertical pitch where the chin is slightly elevated relative to the neck. His torso is oriented with the right shoulder slightly elevated and the overall posture suggesting an engaged, active stance, creating a defined space between the lower jaw and the visible clavicle. He is wearing a bright yellow sports jersey with blue accents, and his right arm is raised, with the hand holding a dark, branded object near the upper chest area, influencing the presentation of the shoulder line. The background is softly blurred, suggesting an outdoor sporting venue with spectators in the distance."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0072_8644291613612075357.jpg,-22.070186614990234,-14.917976379394531,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0072_8644291613612075357.jpg,True,1,A woman turned her head to her right and looking straight,21.875,female,middle eastern,"A middle eastern woman in her twenties, turned her head to her right and looking straight","A young female, appearing to be in her early twenties with features suggesting a Middle Eastern ethnicity, is positioned centrally, with her head oriented in a manner where her head turns to her right while maintaining a relatively level vertical pitch. Her shoulders appear relaxed and slightly drawn back, creating a moderate space between the base of the neck and the tops of the clavicles, and the thoracic area is covered by a loose, olive-toned, V-neck t-shirt that drapes softly across the upper chest and shoulders. The subject's arms hang naturally at her sides, contributing to a relatively straight upper body silhouette, and the background is a plain, light gray studio setting."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0075_-2199479634814291258.jpg,36.50824737548828,-36.73692321777344,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0075_-2199479634814291258.jpg,True,1,A woman turned her head to her left and tilted down,24.125,female,white,"A white woman in her twenties, turned her head to her left and chin down","A young adult female with fair skin is depicted in a close-up shot where her head is turned to her left, and her chin is pitched downwards, resulting in a noticeable downward angle of the jawline. The subject's neck and head are positioned in a manner that allows the ear and side profile to be prominently displayed. Her shoulders appear relatively relaxed, with the collarbone area visible beneath the décolletage of the attire. She is wearing a white garment that features a broad strap visible over the shoulder, and her right hand is positioned near her ear, lightly touching the side of her head, which further defines the orientation of her head relative to her upper torso. The background consists of a uniform, neutral gray tone, providing a simple backdrop that emphasizes the subject's facial and upper body contours."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0079_2103569417861233062.jpg,39.57586288452149,-27.194873809814453,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0079_2103569417861233062.jpg,True,1,A man turned his head to his left and tilted down,28.21875,male,white,"A white man in his twenties, turned his head to his left and chin down","A white male, appearing to be in his late twenties, exhibits a posture where his head is turned to his right, and his chin is pitched slightly downwards, with his gaze directed towards the subject's right. His shoulders appear relatively level, and the overall upper body displays a slight forward lean in the torso, resulting in a modest gap between the chin and the clavicle area. He is wearing a short-sleeved, open-front pajama top with a small white trim around the edges, which drapes loosely over his chest and shoulders, and he is wearing matching patterned boxer briefs. The background consists of a plain, light-colored studio setting."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0080_662348739915573339.jpg,-91.0206527709961,91.30476379394533,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0080_662348739915573339.jpg,True,1,A man turned his head to his right over the shoulder and tilted up,30.921875,male,white,"A white man in his thirties, turned his head to his right over the shoulder and chin up","A white male, appearing to be in his thirties, is depicted reclining in a wooden deck chair, with his head oriented in a pronounced upward pitch, and his head has turned to his right, looking over his shoulder with his chin tilted significantly upward. His chest and shoulders exhibit a relaxed posture, with the shoulders appearing somewhat dropped, creating a noticeable, open space between his chin and the clavicle area. He is wearing a dark, short-sleeved collared shirt that drapes loosely over his upper torso, and his right arm is visible resting alongside his body, contributing to the relaxed upper body silhouette. The background consists of a bright expanse of blue ocean meeting a light horizon under a clear, pale blue sky, with a small, low-lying island visible on the distant water."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0083_8463282139984327507.jpg,26.584562301635746,-11.338485717773438,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0083_8463282139984327507.jpg,True,1,A boy turned his head to his left and looking straight,13.65625,male,black,"A black teenage boy, turned his head to his left and looking straight","A young Black male, appearing to be around thirteen years of age, exhibits a posture where his head is tilted slightly upwards with the chin held level, and his head is turned to his right, looking over his shoulder. The shoulders appear relaxed and slightly pulled back, creating a visible space between the chin and the clavicle. The upper body is engaged in a dynamic pose where the right arm is extended horizontally to the side while the left arm is raised vertically above the head, establishing an open, expansive silhouette across the chest and shoulders. He is wearing a plain white t-shirt that drapes loosely over the upper torso, and black fitted leggings that contour the lower body. The background consists of a narrow, shadowed outdoor corridor with a textured, reddish-brown wall on the right and a concrete ground surface extending into the distance."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0084_-7604416642092617184.jpg,-25.515884399414062,-8.326000213623047,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0084_-7604416642092617184.jpg,True,1,A man turned his head to his right and looking straight,25.21875,male,white,"A white man in his twenties, turned his head to his right and looking straight","A young adult male is depicted with his head turned to his right, and his chin is held level with a slight upward pitch, resulting in a direct orientation of the face. His shoulders appear relaxed and positioned along the natural line of his torso, creating a balanced vertical alignment between the neck and the upper chest. The subject is wearing a long-sleeved, deep red crewneck sweater that drapes smoothly over his shoulders, with the fabric fitting closely around the neck area, and both hands are clasped together in front of his waist. The background is entirely plain white, providing no environmental context other than isolating the subject."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0088_7190617338159156925.jpg,71.72956848144531,-21.779216766357425,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0088_7190617338159156925.jpg,True,1,A woman turned her head to her left over the shoulder and looking straight,26.625,female,asian,"A asian woman in her twenties, turned her head to her left over the shoulder and looking straight","A young adult female, appearing to be in her mid-twenties, with features consistent with an East Asian ethnicity, is depicted in a three-quarter profile orientation where her head has turned to her left, with a noticeable vertical pitch where the chin is slightly elevated relative to the neck, and her gaze is directed towards the left side of the frame. The subject's shoulders exhibit a relatively neutral posture, with the upper torso presenting a balanced line between the head and the chest, and the space between the chin and the clavicle appears standard. She is wearing a long-sleeved top featuring a dense, intricate pattern of red and black baroque or swirling motifs across the back, which drapes over the shoulders with full coverage. The background consists of a plain, bright white expanse, providing no contextual distraction from the subject's pose and attire."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0094_-8237627937533543450.jpg,-41.90064239501953,-7.088451385498047,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0094_-8237627937533543450.jpg,True,1,A woman turned her head to her right over the shoulder and looking straight,30.109375,female,white,"A white woman in her thirties, turned her head to her right over the shoulder and looking straight","A white female subject, appearing to be in her thirties, presents with her head turned to her anatomical right, with the chin held level and the neck exhibiting a relatively neutral extension. The shoulders are positioned in a natural orientation, neither significantly elevated nor depressed, allowing for a balanced relationship between the head and the upper torso, and there is a moderate spatial gap between the chin and the visible clavicular area. The subject is wearing a light beige or cream-colored, voluminous coat draped over the shoulders, partially obscuring the neckline of a plain white top, and the right hand is casually placed within the pocket area of the garment. The background consists of a plain, light-colored interior wall adjacent to a window frame on the left."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0103_955766079577281199.jpg,-21.43982696533203,-7.0051116943359375,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0103_955766079577281199.jpg,True,1,A man turned his head to his right and looking straight,32.0,male,white,"A white man in his thirties, turned his head to his right and looking straight","A white male, appearing to be in his early thirties, is depicted in a three-quarter view where his head turns to his right, and his chin is held relatively level with a slight downward pitch. His shoulders appear relaxed and neither significantly protracted nor retracted, sitting naturally relative to his chest, with the neck area showing a moderate space between the chin and the clavicle. He is wearing a dark gray hooded jacket with a shearling-lined collar over a light gray t-shirt, and his arms are held down by his sides, maintaining a relatively neutral upper body silhouette. The background consists of a plain, solid white backdrop, isolating the subject entirely."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0111_1291354890527619386.jpg,-25.26319694519043,0.6905555725097656,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0111_1291354890527619386.jpg,True,1,A man turned his head to his right and looking straight,27.15625,male,asian,"A asian man in his twenties, turned his head to his right and looking straight","A male, appearing to be in his late twenties or early thirties with East Asian ethnicity, stands in an athletic stance on a grassy field, executing a throwing motion while wearing a white baseball jersey with maroon and gold trim and white pants. The subject's head is tilted slightly upwards, with the chin held level, and his head turns to his right, looking forward, with the neck aligning with the torso. The shoulders appear relatively square, and the chest is held upright, creating a moderate separation between the chin and the clavicle. The right arm is raised high above the head, holding a baseball glove, while the left arm is extended outward and slightly down, contributing to an open upper body silhouette. The jersey fits snugly across the shoulders, and the pants drape naturally over the legs, emphasizing the athletic posture. The background consists of a blurred red netting or barrier behind the subject on the field."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0114_694360255319579631.jpg,-23.51514434814453,0.5504798889160156,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0114_694360255319579631.jpg,True,1,A man turned his head to his right and looking straight,31.03125,male,white,"A white man in his thirties, turned his head to his right and looking straight","A white male, appearing to be in his early thirties, is depicted from the rear view, presenting a posture where the head is turned to his right, and the neck appears held relatively level with the torso, with the chin positioned in a neutral vertical alignment relative to the spine. The thoracic region shows a relatively relaxed posture with the shoulders set in a neutral position, neither noticeably protracted nor retracted, maintaining a standard spatial relationship between the cervical spine and the shoulder girdle. The subject is wearing a plain, white, long-sleeved t-shirt that drapes loosely over the back and shoulders, and the hands are visible hanging naturally by the sides, contributing to the overall relaxed upper body silhouette. The background consists of a plain, light gray studio setting."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0129_-2550752254715641977.jpg,33.82857131958008,-4.074962615966797,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0129_-2550752254715641977.jpg,True,1,A woman turned her head to her left and looking straight,22.6875,female,white,"A white woman in her twenties, turned her head to her left and looking straight","A young adult female, appearing to be in her early twenties, with dark, tightly coiled, voluminous natural hair, presents a posture where the head is oriented toward the subject's anatomical left, exhibiting a slight downward pitch of the chin. The shoulders appear to be held in a relatively neutral position, neither distinctly protracted nor retracted, with the upper torso presenting a straight line relative to the subject's centerline, and the space between the chin and the clavicle appears proportionate to the neck length. She is wearing a plain, short-sleeved white t-shirt that drapes naturally over the shoulders and upper back, and the visible arms hang straight down alongside the torso. The background consists of a plain, uniformly light off-white or pale gray wall, providing a neutral backdrop for the subject."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0134_4008780586711278029.jpg,39.15424346923828,-19.63096618652344,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0134_4008780586711278029.jpg,True,1,A boy turned his head to his left and looking straight,5.28125,male,asian,"A asian young boy, turned his head to his left and looking straight","An Asian male child, appearing to be around five years old, presents with a head positioned relatively level, with the chin slightly tucked, and the head is turned to his left, with the gaze directed toward the left side of his body. The shoulders appear relaxed, positioned with a slight forward projection, and there is a noticeable space between the chin and the clavicle area. He is wearing a light blue short-sleeved shirt that drapes across his chest and shoulders, and his right arm is raised in a gesture that brings the hand toward his mouth, partially obscuring the lower portion of the face and the container of food held in his left hand. The background consists of an indoor setting with several bright green plastic chairs visible, suggesting a cafeteria or classroom environment."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0136_-1177567172365328772.jpg,30.28470802307129,-11.382575988769531,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0136_-1177567172365328772.jpg,True,1,A woman turned her head to her left and looking straight,23.0625,female,white,"A white woman in her twenties, turned her head to her left and looking straight","A young adult female with dark, shoulder-length hair is positioned centrally, presenting a posture where the head is tilted slightly upwards, holding the chin level with the torso, and the head is turned to her right, with the gaze directed toward the right side of her own anatomical space. The shoulders appear relatively relaxed, with the upper torso oriented generally upright, creating a slight separation between the chin and the clavicle area. She is wearing a black short-sleeved top that fits closely to the upper body, featuring a black neckline accented by a bright pink bow near the collarbone, and a thin gold cord detail running vertically down the front of the shirt. The lower half of the subject is clad in bright green trousers that have a relaxed fit. The background is entirely white and uniform, providing no discernible spatial context."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0140_-7724710516375611387.jpg,58.061973571777344,-37.46363830566406,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0140_-7724710516375611387.jpg,True,1,A woman turned her head to her left over the shoulder and tilted down,27.09375,female,white,"A white woman in her twenties, turned her head to her left over the shoulder and chin down","A young adult female with light skin tone is depicted in a three-quarter rear view, where the subject's head is turned to her anatomical left, with the chin pitched downwards, resulting in a pronounced spatial gap between the chin and the clavicle, while the thoracic and shoulder region presents a posture where the shoulders appear slightly retracted and the back is relatively straight. The subject is wearing a black and white athletic jacket with a high collar that defines the neck area and black fitted trousers with white vertical stripes down the side. The background is entirely white, providing a neutral context that isolates the figure."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0143_443701814013098080.jpg,72.95118713378906,-6.412563323974609,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0143_443701814013098080.jpg,True,1,A man turned his head to his left over the shoulder and looking straight,31.15625,male,indian,"A indian man in his thirties, turned his head to his left over the shoulder and looking straight","A male of apparent early thirties with an Indian ethnicity is depicted with his head turned to his left, looking over his shoulder with a slight upward pitch, while his torso is oriented such that his shoulders appear slightly elevated, creating a moderate spatial gap between his chin and his clavicle; the upper body displays a vibrant sports jersey, primarily bright blue and yellow with orange accents, which drapes across his chest and shoulders, and his right arm is bent with the hand partially visible near his chest, suggesting an engaged or expressive posture; the background consists of a dimly lit, indistinct stadium or outdoor setting."
/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0144_6469016808190605228.jpg,34.78520202636719,-8.790767669677734,OK,1,/media/ee303/4TB/laion_HR/subset/shard00000/shard00000_0144_6469016808190605228.jpg,True,1,A man turned his head to his left and looking straight,31.796875,male,middle eastern,"A middle eastern man in his thirties, turned his head to his left and looking straight","A middle eastern male, appearing to be in his early thirties, is captured with his head turned to his left, with the chin held level and the gaze directed toward the subject's anatomical right. His torso presents with shoulders that appear broad and relatively relaxed, sitting at a natural horizontal plane relative to his spine, creating a moderate space between the jawline and the clavicular structure. He is wearing a dark, textured vest over a lighter-colored shirt, and a voluminous, rich red fabric is draped across his right shoulder and upper chest, falling in heavy folds over the upper chest area. The background is dimly lit and features the architectural ruins of an ancient structure."
